id,name,department
289266,David M. Gross,Business
2622778,Elizabeth Scott-Janda,Mathematics
719715,William Wei,History
2012950,Ryan Pollard,SpeechLanguageHearing Sci.
2036347,Iona Fleming,Computer Science
1867414,Thomas Wadsworth,Sociology
975346,Orly Hersh,Writing
701685,William Travis,Geography
1977445,Elizabeth Grulke,Mathematics
130147,Thaddeus Tecza,Political Science
736551,Greg Odorizzi,Biology
2727504,Xiaoshu Bei,Business
2229303,Braden Balentine,Mathematics
1340127,Serge Campeau,Psychology
2277910,Aun Ali,Religious Studies
1445535,Jay Ballantine,Business
2591746,Jeffrey Chadwick,Honors
1288175,Tom Yulsman,Journalism
1474079,Holly Barnard,Geography
1206843,Frances Charteris,English
2451478,Lecia Barker,Computer Science
418485,Sven Steinmo,Political Science
1224102,Sasiwimon Warunsiri,Economics
1075753,Carol Cleland,Philosophy
1793507,Michele Simpson,Women's Studies
99520,Michael Main,Computer Science
2027563,Steve Vanderheiden,Political Science
2752220,Erik Estrada,Business
1230042,Kendi Davies,Science
1310172,David Schaal,Film
794407,N Hightower,Writing
2929961,Julia Truman,Mathematics
1925082,Ian Hales,Journalism
2249502,Chase Raymond,Linguistics
735846,Jan Whitt,English
443377,Nicholas Schneider,Science
841714,Martin Chamorro,Philosophy
297244,Timothy Kuhn,Communication
3003916,Marisa Tirado,Writing & Rhetoric
1089963,William Kuskin,English
2134468,Jennifer Stempien,Geological Sciences
2295814,Pamela Harvey,Molecular/Cellular/Dev Biology
2323642,Nicole Stob,Integrative Physiology
777157,Galina Siarheichyk,Languages
831872,Jennifer Fitzgerald,Political Science
1555782,Alastair Norcross,Philosophy
2034048,Jeffrey Knutsen,Mechanical Engineering
2215822,Yifu Ding,Mechanical Engineering
471882,David Mapel,Political Science
2335790,Yamir Carvajal-Bakke,Mathematics
2336023,Daniel Rankin,Engineering
1293940,James Cordova,Art History
1585268,Reina Callier,Classics
2142324,Eric Lee,Philosophy
1260699,Matthew Jones,Mathematics
604024,Mary Klages,English
2506129,Zabedah Saad,Mathematics
415774,Melinda Barlow,Film
1457686,Anthony Abiragi,Humanities
1980623,Alison Vigers,MolecularCellularDev Biology
2125962,Christopher Carbone,Business
189331,Peter Mathys,Engineering
1081796,Congming Li,Mathematics
535255,Herbert Covert,Anthropology
2258779,Zak Kopeikin,Philosophy
2307764,Lori Peek,Sociology
138303,James Curry,Mathematics
145287,Kimberly Newman,Engineering
1754251,Joe Bryan,Geography
2215318,David Knox,Computer Science
925634,Christine MacDonald,Writing
