id,name,department
2374916,Katherine Robert,Humanities
2423334,Priscilla Nelson,Geology
2516407,Nicole Ellison,Design
2649299,Lori Tunstall,Engineering
2847043,Matjaz Bren,Humanities
2944516,Tommy Guess,Mathematics
2018850,Jon Leydens,Liberal Arts
924882,Kathy Whitehorn,Engineering
688481,Mike Batzle,Geology
2942694,Michelle Fisher,Design
2717877,Steven Piper,Economics & Business
1559364,Lauren Cooper,Engineering
2139466,Robin Steele,Management
2630733,Garrett Erickson,Design
2695369,Ahmadreza Hedayat,Engineering
990190,Ning Lu,Engineering
3037572,Nick Mueller,Mathematics
1628731,Marty Spann,Design
1224064,Sylvia Gaylord,Humanities
2483015,Melissa Krebs,Chemical Engineering
1688517,Amanda Hering,Mathematical and Computer Sci.
1751099,Robert Godinez,Engineering
2520862,Douglas Nychka,Mathematics
2262085,Paul Sava,Physics
2583008,Kristin Farris,Computer Science
2641024,Stephen Rea,Humanities
2695005,Tina Gianquitto,Humanities
2734369,Andrew Healy,Mathematics
2738770,Brian Foley,Humanities
2783102,Tessa Drinnan,Engineering
2805985,Estelle Smith,Computer Science
2869763,Kim O'Connor,Humanities
2949659,Lucas Fanucchi,Mathematics
1469431,"Wei ""wendy"" Zhou",Geology
2068251,Lesli Wood,Geology
2599802,Ken Osgood,Humanities
1406281,John Humphrey,Geology
2416366,Joseph Samaniuk,Chemical Engineering
2529597,Brett Werner,Mathematics
2642429,Linda Battalora,Engineering
2706995,Suveen Mathaudhu,Engineering
2952876,Bo Wu,Computer Science
3003002,Elijah Kuska,Engineering
1569827,Natalie Van Tyne,Engineering
2676537,Kalila Sawyer,Mathematics
2756464,Marlie McGovern,Humanities
1267717,Patrick MacCarthy,Chemistry
1956751,Gongguo Tang,Engineering
2384409,Katherine Roberts,Fine Arts
1482559,Tissa Illangasekare,Engineering
2487063,Terry Bridgeman,Mathematical and Computer Sci.
2514058,Lauren Shumaker,Geology
2678534,Yuan Yang,Chemistry
2743136,Wayne Hardaker,Humanities
2955468,Ryan Venturelli ,Geology
1664462,John Persichetti,Physics
1597158,Kadri Dagdelen,Engineering
2256562,Qin Zhu,Humanities
2374730,Greg Fasshauer,Mathematics
2508166,Kristine Csavina,Engineering
2585471,Andrew Osborne,Engineering
2668145,Yi Guo,Engineering
2874555,Samy Wu Fung,Mathematics
2947656,Gary Nave,Engineering
2950709,Daniel Leamen,Literature
2041083,Chuck Stone,Physics
1752619,Rachel Miller,Physics
2147820,Robert Braun,Engineering
2258512,James Studholme,Liberal Arts
2165155,Terry Lowe,Engineering
2333641,Vaughan Griffiths,Engineering
2354172,Karen Wylie,Design
2558098,Randy Haupt,Engineering
2709729,Charles Durfee,Physics
2820627,Kammie Cuneo,Mathematics
2845339,Aubrey Wigner,Design
2998233,Cindy Athanasiou,Design
2048721,Melanie Brandt,Engineering
1267720,Glen Oberhauser,Computer Science
2256043,Jorge Sampaio,Engineering
2426715,Kenley Brunsdale,Humanities
2562226,Russell Brakefield,English
2630752,Melissa Smetana,Design
2649381,Vincent James,Humanities
3049724,Michael Helwig,Economics & Business
2896030,Carrie McClelland,Design
2789226,Ryan Lambert,Humanities
1705062,Cameron Turner,Engineering
2376286,Alexander Gysi,Geology
2298903,Colin Wolden,Chemical Engineering
2369598,Elizabeth Davis,Humanities
2632237,Henry Archer,Humanities
2700712,Tulay Flamand,Economics
2756797,Brian Trewyn,Chemistry
