id,name,department
2261847,Elfatih Eltahir,Engineering
2501673,Pierce Hayward,Engineering
2461963,Nikhil Rangala,Engineering
2491177,Regina Bateson,Political Science
2577328,Erik Demaine,Computer Science
2614410,Charles Mcvinney,Engineering
2659948,Areg Danagoulian,Engineering
2783153,David Thesmar,Finance
2894086,Taha  Choukmane ,Finance
2916916,Emilio Castilla,Management
2906893,Navid Azizan,Computer Science
2960464,Aristide Gumyusenge,Chemistry
2996398,Jonathan How,Engineering
2999701,Nataliya Kosmyna,Biology
3044999,Paul Mende,Finance
