id,name,department
1679420,Rebecca Molholt,Art History
2561437,Kyung-Suk Kim,Engineering
2586365,Lawrence Larson,Engineering
3030769,Milda Zizyte,Computer Science
2561617,Jeremy Usatine,Mathematics
2832742,Peyam Tabrizian,Mathematics
2864939,Shekhar Pradhan,Computer Science
2896526,Aisling Dugan,Biology
1556497,Amish Trivedi,Writing
2033066,C.D. Wright,Writing
2244342,Ashok Koul,Languages
1351695,Samuel Perry,Ethnic Studies
1402108,Mark Blyth,Political Science
1992214,Dima Amso,Psychology
2377889,Laura Walton,Mathematics
2404350,Kevin Plouffe,Music
334560,Turner Matthew,English
2677694,Bena Tshishiku,Mathematics
2838223,Edith Mathiowitz,Engineering
2429092,Ang Li,Mathematics
2649387,Stephen Kinzer,International Studies
2670843,Raymond Cotton,Computer Science
427483,S Guha,History
2105753,Stefano Bloch,Social Science
1527908,Jeffrey Brock,Mathematics
1549054,Arturo Marquez,Languages
1676890,Susan Gerbi,Biology
1084348,Thomas Webster,Engineering
1110921,Arthur Salomon,Biology
1885259,Timothy Edgar,International Studies
1895566,Marcelo Dias,Engineering
1968395,Courtney Martin,Art History
2010118,Stuart Geman,Mathematics
2033065,Thalia Field,Writing
1415214,Anna Lysyanskaya,Computer Science
2265231,Matthew Talamini,Literature
2349017,Maria Nastasescu,Mathematics
1572508,Gregory House,Medicine
1543628,Mark Johnson,Biology
2159946,Stefanie Tellex,Computer Science
2434197,Cyrus Peterpaul,Mathematics
2406333,Stephen Bush,Religion
969684,Peter Weber,Chemistry
2386882,Shriram Krishnamurthy,Computer Science
2389263,Ira Wilson,Health Science
2741504,Samuel Director,Political Science
2761798,Pauline Jacobson,Psychology
2761799,Daniel Smith,Anthropology
2790447,Oanh Nguyen,Mathematics
2866712,Matthew Lueckheide,Chemistry
2896509,Myles Lennon,Anthropology
2876752,James Kuzner,English
1959517,Robert Shaw,Literature
1833922,Karen Newman,English
2031157,Amy Serrano,Economics
2033077,Kirstin Lamb,Fine Arts
2370273,Michal Oklot,Languages
848372,Mariana Alfonso,Political Science
2389835,Harrison Chalmers,Philosophy
2547214,Thomas Kniesche,Languages
1877455,Sherief Reda,Engineering
2624602,Jonathan Thumas,Religion
1626865,Nicholas Coleman,Economics
2684143,James Allen,Religion
2989785,Paul Testa,Political Science
1657222,Charles Larmore,Philosophy
1679412,Melissa Clark,Health Science
1028313,Amanda Minervini,Languages
1031323,Timothy Booze,English
1776073,Hilda Llorens,Not Specified
1989465,Frederick Fong,Mathematics
1415213,Pascal Van Hentenryck,Computer Science
2166147,David Kaspar,Mathematics
1333000,Taylor Stoermer,History
1306669,Scott Keigwin,Medicine
1537068,Dror Brenner,Economics
1511193,Mark Dean,Economics
2232753,Brendan Lambert,Literature
2385784,Denise Davis,Women's Studies
959482,Amit Basu,Chemistry
2504048,Elsa Belmont Flores,Languages
2637267,Milen Ivanov,Mathematics
2389397,Brian Lander,History
2708987,Faiz Ahmed,History
2761390,Ellie Choi,History
1824008,Karen Haberstroh,Engineering
1701932,Lisa Egan,English
808619,Emily Steinlight,English
2100921,Joo-Huyn Song,Neurological Sciences
2033069,Erica Meena-Landry,Writing
2033072,Kym Moore,Theater
2265230,Jayanti Owens,Sociology
2233787,Jack Fanning,Economics
1814683,Fiery Cushman,Psychology
2107412,Itohan Osayimwese,Art History
2370274,Marc Perlman,Music
2567800,Lorin Crawford,Information Science
2484893,Daniel Potter,Computer Science
1224324,Alberto Saal,Geology
2982029,Lukas Rieppel,Science
2516073,Lundy Braun,Biology
2701883,Tim Nelson,Computer Science
2721285,William Goedel,Health Science
2773292,Francoise Hamlin,History
1713225,Pradeep Guduru,Engineering
2074799,Sefano Bloch,Social Science
2134307,Tim Kraska,Computer Science
2198246,Rachel Franklin,Sociology
2385325,James Anderson,Computer Science
2548046,Michael Carey,Psychology
1651966,Shannon Bessette,Women's Studies
2930813,Christina Hodge,Anthropology
2931754,Ming Hao Quek,Mathematics
2605756,Adrien Stoloff,Religion
2612528,Stuart Burrows,English
2618925,John Mallet-Paret,Mathematics
2660280,David Paine,Engineering
2666489,Evelyn Hu-DeHart,History
2676475,Nathaniel Berman,Religion
2688459,Sorin Istrail,Mathematics
2784599,Eric Morrow,Biology
2789698,Omar Galarraga,Economics
2803867,Simin Liu,Health Science
2816880,Eric Chason,Engineering
2888689,Tyler Jost,Political Science
2947151,Daniel Rodriguez,History
2947128,Rebecca Weitz-Shapiro,Political Science
3023768,Shufang Sun,Health Science
1921237,Kazuko Ozawa,Languages
2013369,Miguel Rosas,Languages
2123269,Christopher de Graffenried,Biology
2151618,Chad Jenkins,Computer Science
2264962,Doyle Hilary,Visual Arts
2339743,Pinar Durgun,Anthropology
2364892,Sharvan Kumar,Engineering
2340079,Erica Mena-Landry,Visual Arts
2501380,Michelle Rada,Humanities
2576907,Tongzhang Zheng,Health Science
2596346,Suzy Kim,English
2611718,Christos Mantoulidis,Mathematics
2395555,Olya Mandelshtam,Mathematics
2652021,Bobby Pakzad-Hurson,Economics
2722010,Jane Sokolosky,Languages
2762330,Elmo Terry-Morgan,Africana Studies
2810482,Gregory Tucker,Physics
2842138,Stephanie Costa,Mathematics
2882331,Laura Odello,Literature
2908860,Srinath Sridhar,Computer Science
2982024,Reid Pauly,Political Science
2703642,Thomas Doeppner,Computer Science
3062407,Louise Manfredi,Engineering
2085987,Meredith Steinbach,Writing
2105653,John McClain,History
2339235,Samuel Zerin,Music
2357176,Gelonia Dent,Mathematics
2389260,Abigail Harrison,Health Science
2397980,Sorin Istrail,Computer Science
2403672,Eric Patashnik,Political Science
2148571,Suzanne Rudnicki,Chemistry
2459570,Jason Sello,Chemistry
2583945,Melody Chan,Mathematics
2637260,Spencer Golub,Theater
2663248,Nicholas Ziegler,Political Science
2677690,Melvin Rogers,Political Science
2677693,Elias Muhanna,Literature
2686307,Parker Vanvalkenburgh,Anthropology
2717324,Douglas Nickel,Art History
